x,y,z,theta1,theta2,theta3
-0.16030417045497902,-0.46761137926643603,0.21280682016945862,-1.9010559241912248,1.372503019511397,1.2449008062091238
-0.04633686820247496,0.5904512269799727,0.686625975597084,1.6491128615356363,0.7052111912851755,0.9703175645674527
0.14224442231038137,0.17585297917702514,0.05444228603611745,0.8906625593565821,1.743705341903234,1.5721320670397254
0.26481826540540654,-0.12337269504522941,0.49358303789608216,-0.43597837823241975,0.10985581086306961,2.3265976497194276
-0.24222725549057467,-0.4217643672464446,0.3163012777876011,-2.092118605555945,1.0583813301441314,1.4860932222334384
0.6521491970799334,-0.15329664333836668,0.6982554223087708,-0.23087238411828997,1.2111780013824964,0.1257926208502532
0.15349262215227766,-0.3877243121671867,0.7318471838763443,-1.1938459951551916,0.0757468931744979,1.6640847286101572
-0.15955163791718485,-0.02510928410270119,0.7050075544782701,-2.985498859234761,-0.9155434969068948,2.4308122045917107
0.16358167145328384,0.15886061640705118,0.2651381632298777,0.7707576590076023,0.990489178215535,2.2082914417808497
0.02774904333877304,0.27580661700239184,0.7069307459906695,1.4705232493683646,-0.3996528542947796,2.1449029542469886
0.0633718584809766,-0.3866585283517412,0.0324401716182352,-1.4083444562365632,1.8443302053673283,1.0369043686890742
0.5182599178965217,-0.13499697962816115,0.07625558238113928,-0.25481876216234256,1.9839690529569727,0.44741092008533656
-0.2704736377312722,-0.5412617713146679,0.415745639814862,-2.0342114919657934,1.1125054046031115,1.031639188647441
0.01877818790125274,-0.19464284970195744,0.26257446081448943,-1.4746188810388916,1.0155675523914378,2.2750445159040766
0.2397887092062838,0.5686402267370074,0.592867137084129,1.171734390116953,0.8727086196656864,0.9506621933241289
0.22629299511546153,0.3552405745209357,0.5999225453945426,1.0036047887335626,0.2360355752405192,1.834729550215499
-0.5900441913569046,0.3510338022137618,0.5316583963382571,2.60491092209188,1.304046246241502,0.3855819552805167
0.01884823123966095,0.02592545819647074,0.35968072166742726,0.9421677643607977,0.738900554125868,2.8416258952704223
-0.008230145452910342,-0.3975722249477691,0.8112401816107533,-1.5914943776461956,-0.00728145130151292,1.549953734471597
-0.3976585728506219,-0.33381240752386776,0.6823417215337791,-2.4432584539439848,0.4448571805132707,1.3489324480615248
0.2561796228972717,-0.5600966211743588,0.3716253933460405,-1.1418182819914582,1.2469206140118478,0.9178015694676332
-0.14422111324519316,0.4600545616524907,0.5709231868644232,1.8745801089267502,0.4638538426966765,1.6229865678916415
0.05237875592352892,0.04785287869467214,0.36619766927608655,0.7402746346173049,0.5388271665665805,2.811764250109592
-0.11356480873207953,0.26892956418970715,0.6162557556888129,1.9703647448147588,-0.225974756324421,2.2526957722628778
-0.11080050190315593,-0.363870757687915,0.6388059615188907,-1.8663810997580834,0.047141846595237125,1.9375204129571353
0.43015287994794305,0.10096805434506106,0.6616815117479367,0.23055226104763818,0.21513340111873958,1.6903855112436803
0.40288255683884144,-0.05237474383698171,0.9068631609060969,-0.1292750319909699,0.0701129193867579,1.228328194697513
-0.2631869375023812,-0.3063325752821271,0.3032692173666557,-2.2805809626169657,0.9642554872758873,1.7729622564433432
0.40175784036407647,0.20104430724624445,0.35759115637877315,0.46397688163799844,0.8749410027143965,1.6872742994585408
-0.14025445909970724,-0.3263074022871908,0.9952899327016004,-1.9767450799596722,0.020403913881443247,1.0401589967856508
-0.2109352585309734,-0.1363905543694437,0.7117854142262363,-2.567611920179498,-0.5067787473475831,2.2041839092821784
0.20015741008436572,0.5241749641683815,0.48875363532512317,1.2060317450486322,0.8346418023255961,1.2967590514467084
-0.2522187229201589,0.1837996366042225,0.9908089211266844,2.5118431502602117,-0.12747839269039962,1.1940736501070288
-0.3442774752426554,0.2982465809367274,0.5954689121599153,2.4277130363253514,0.34608350250832376,1.710448499992407
0.27430762032629596,-0.055585712829195444,0.19682764690054666,-0.199932786131879,1.2422263331381622,1.9095377962625866
0.14510179284112135,-0.12747208873081584,0.645433773970754,-0.7208095023790723,-0.7250843767847316,2.4949408913338584
0.24014528112680744,-0.3203468326993584,0.9710293109824302,-0.9275246956041835,0.13391687681631959,0.9876313316100278
0.15074877763306538,0.3422176748854633,0.09981566612394965,1.1558659988128532,1.5944491748571719,1.3609869436934574
-0.25900703645039735,0.5147734899019907,0.4621389157921595,2.0369588293322014,0.9296683778498592,1.215404515648206
-0.5932933940569323,0.030756594946501403,0.7328917840214311,3.0897985707461033,0.7036943080297131,0.8567151481042266
0.43508182484021507,-0.38125838062475914,0.819211259756812,-0.7195608390663236,0.6758235359248616,0.6804470098314892
0.22459394010207245,-0.43022564302601385,0.8847889445681336,-1.0896745087428297,0.3341202667594404,0.9804330987976202
-0.42608636930326726,-0.25604077675631154,0.060878393579486545,-2.600502206543225,1.916780106058202,0.6577123750867319
-0.07343014432188677,0.30839944750132564,0.28793596449551306,1.8045447378893247,0.9256581043977028,2.021420700421697
0.2858690140556843,0.0198269906757349,0.1513393219275484,0.06924601602982,1.39916412985641,1.7650215358618921
0.5699285066925268,-0.26108408149688844,0.6250828648043785,-0.4295691928557996,0.8850445612149176,0.8487060919392462
0.6764451403648435,0.043509078602125495,0.5207881978726542,0.064231708133278,1.2501091650471747,0.5061928596054995
-0.31158778267461207,0.4737917340101099,0.2677711367385597,2.1525286277480906,1.3694238100065292,1.020547715207238
0.1453038801882227,0.2767509276677087,0.33306550593197737,1.0873220102306629,0.7549628484359745,2.1158364743594835
0.049538806717664086,-0.35309868303847614,0.882309953392664,-1.4314087710333956,-0.11512109922090397,1.4735863226896038
-0.50702580198497,0.35536598042521117,0.5108579256834356,2.530274032865512,0.9865953409997484,0.9810400418548682
-0.4098899196401229,0.11799448735928397,0.43619917309047174,2.861302292724608,0.6133285721682724,1.8407161928475242
0.46157051648275615,0.17783242752440676,0.5873657570527294,0.3677499176471094,0.4748195161948544,1.5611941397772005
0.3158758366057006,-0.045392364498480386,0.6471542420462995,-0.14272607973357515,-0.17556255952394628,2.1259984518250876
0.2723630270609496,0.04263108732908649,0.25147396757444596,0.15526325775490074,1.0428337121915676,2.0574255762311138
-0.11102263449048655,0.6364588438107988,0.5354066741408824,1.7434966817804098,1.0606585499736059,0.7915435794554522
0.4103615762205026,0.1772974748995526,0.4228565764909372,0.4078284265176212,0.6931823786646363,1.756096059283199
0.30510813498340905,0.04030614227633622,0.9918749875307042,0.1313439200714107,-0.13916730297845437,1.2013823436098743
-0.15977680990177578,0.14392298246759117,0.6490827789227374,2.408349448311525,-0.6159572788701374,2.428561820496377
0.4078493867867057,0.3497217600699132,0.5475603316667814,0.7088192756480832,0.6630562124395354,1.3995082297851127
0.029270982423588388,0.088501051760834,0.13430297345689457,1.2513801130075173,1.6467760057830456,2.035586498489839
0.28356799751779693,-0.01981417042422917,0.16726094363026855,-0.06976110681563769,1.344953119845731,1.8169466382756412
0.5106794292722387,0.058028666742757196,0.3640567403948193,0.1131450145671187,0.9882429312176172,1.434367770871847
0.03199352203223005,0.332881101445597,0.6604152230730603,1.474979673714229,-0.1387824443437693,2.05835802337057
-0.09397568341925644,0.13920070256511674,0.44279487157971864,2.164621050831151,-0.04195288928999452,2.715280980265533
0.20353384504593053,0.18301466596068683,0.5710669110124756,0.7323648753095674,-0.19522982383861476,2.3581023921960194
-0.09059149240491826,0.25808444942489284,0.020412909445445604,1.908375020382187,1.8403595077020707,1.340353076553374
0.24162199151500352,-0.4022057594410824,0.04735959715846971,-1.0298312356927224,1.9050274889252194,0.7534858930763909
0.39839820047929786,-0.39128416110120834,0.7528951202834432,-0.7763896717792261,0.5563096333923822,1.0191561164694973
-0.5399622522824916,0.2504251905963295,0.43144343249234773,2.7073362703669623,1.0484128018267995,1.0994905884792487
-0.31845732819169514,-0.4110575047574241,0.3449699330469158,-2.229935784869886,1.0503096267672265,1.384649572211219
0.19767053878382845,-0.2066543422414815,0.05563913518029606,-0.8076137773617588,1.7196933939560535,1.4486753553395966
0.20430124686531803,0.6015319527047449,0.7015172761987735,1.2433851208891311,0.9031845536190413,0.628142541280092
-0.48138015868407846,-0.11455703738113687,0.7119511610116243,-2.9079620953085525,0.34367958108073604,1.4043054484404722
0.4942118701860254,0.07290351998048994,0.2008132321056203,0.1464584629947284,1.4186784498749014,1.1905625335894376
-0.06890759819764125,-0.09975113806494473,0.7633516721451278,-2.1753177594638657,-1.0584841763844597,2.3342868391990543
-0.01922590054479567,-0.1458272954240556,0.5472437932899792,-1.701880525780523,-0.8317150822907904,2.7999928716183478
-0.18189961742073013,-0.48102027057269847,0.9727766495290805,-1.932329054567786,0.7533075828726853,0.12964991375019178
0.48389711692768533,0.18785263824098108,0.4866810781771449,0.3702995421311276,0.7211113686620247,1.4889448480661043
0.3588031245775398,-0.11630043148849523,0.27516181249886584,-0.313448784266437,1.0224949434949921,1.8113698309043174
0.5965847718980088,-0.22311446945880786,0.7426955109404509,-0.357881559730623,0.9408477816070835,0.46428037242144304
0.34686501701919736,0.588259978250741,0.5492734015951325,1.0380250081764018,1.2562921559448081,0.42354537190372404
-0.4513795216827523,-0.19606108096018016,0.768618957747323,-2.7318210279797004,0.31334652436835275,1.2993952216008282
0.10359003620339435,-0.11573575172378403,0.1788439104456836,-0.8407191669270457,1.3911639086965328,2.107595450311358
0.08340825364349524,-0.02375657105393114,0.12853700424599712,-0.2774752469566146,1.6776385832703546,2.0212693086569304
0.12092594936070955,0.23225914618051213,0.9708982390686552,1.0907647592522598,-0.31351529270675715,1.4020273443364475
-0.14355331109927394,-0.11514509798228545,0.03737715364262284,-2.4655683502242574,1.8300540848179578,1.5796054211893018
0.12743286719178237,-0.02735623570200585,0.5753997947363562,-0.21146238502872622,-1.0758318088615184,2.815175863715195
0.6550366254459952,0.04281894696984301,0.47743966598997756,0.06527591227333054,1.1950503323054447,0.7137723385899066
-0.11411234435706707,-0.5399518977299382,0.13546864524265545,-1.7790696446073284,1.767268519997213,0.6744455880693759
-0.1535308913628377,0.4203432587753104,0.8416620638957044,1.9209928569582353,0.16793702736104277,1.2878998618924482
-0.12243266313400913,0.5614979820013137,0.4553387979646054,1.7854825430424273,0.9382725874183813,1.2209343144675227
-0.10028412372933326,0.3482874254555035,0.03842361923830018,1.8511478497318938,1.7987105050476666,1.1664794613952778
0.3347107113401031,-0.1468639658588422,0.12672251547697,-0.413483294809805,1.5000848092678012,1.4750820621202032
-0.1859404095343975,-0.2650115365681056,0.26723601156358,-2.1826163366774693,1.0044681760801726,1.95976381196269
-0.14486902411972147,-0.0057648509370193946,0.7012363274037143,-3.1018201008983213,-1.0035064033797791,2.4740554300920734
0.5799580655199057,-0.23563431847507044,0.5058894810349669,-0.3859216733374963,1.0200456908014717,0.9381389619871676
0.3588018421145005,-0.32942755909452726,0.3700056664424253,-0.7427431042642751,0.915373170152321,1.5534629365453714
0.2342135874514597,0.06379682663703168,0.9615015143595416,0.2659356649037772,-0.3850927210579315,1.479378683490749
0.3156765415119662,-0.4413928780445173,0.19688549497164232,-0.9499531559015709,1.5221043239056948,0.9665314142177143
-0.2871089488699279,-0.38882048869796826,0.3641806324541962,-2.206838497132005,0.9229290426797594,1.5622136316201645
-0.25126559131926407,0.36267974597178476,0.2331799777900525,2.1766756947193575,1.2294502901926267,1.5046484327981657
-0.3715637294985301,-0.055548520468659435,0.8111881760598212,-2.9931924161576653,-0.08049396874028547,1.6208867535529479
0.03105063550888154,0.18092267831076447,0.6570601405429032,1.4008284149602501,-0.7880879999268523,2.4955607755657505
-0.5833113319256051,-0.16939254838036577,0.27330090596095313,-2.8589679811419066,1.4783838413258905,0.7816623837079913
0.060902275740560174,-0.07450404187322479,0.2806343394740686,-0.8855138140189633,1.069495990680618,2.502400935459904
-0.055502171542468615,0.3092552199187151,0.35634677969659023,1.7483762805934304,0.6692437095311035,2.146412719296741
-0.12892317018937716,-0.26525572499413164,0.5791763611974778,-2.0232084431353345,-0.13503482003184275,2.2824964912492804
-0.1797710515861053,0.3522616422209124,0.8480659229396474,2.0426768240580944,-0.005397364388960213,1.455726796144621
-0.1667629464591669,-0.08993262248370049,0.6961356163784835,-2.647013750858774,-0.7759979830778894,2.3917622026077137
0.06630666168905175,0.5290934389436677,0.6104861354072327,1.4461250174336213,0.5618262284645434,1.375627889075483
0.03098968969867677,0.3259251003776087,0.12570453004211268,1.4759990737233863,1.488389350658701,1.5821106067108293
0.11057717697790692,0.4194244917762717,0.6054942825631603,1.3130215527488311,0.26509972868748033,1.7837639619443266
-0.3133078615549887,0.21975053986181248,0.17845014174920715,2.529935398915921,1.341888836769646,1.5714362134101352
0.4027035360637956,0.19892869789638445,0.652866459639236,0.45882242721826266,0.2481905833798702,1.6746876189856836
-0.15169866099568274,-0.6792431704099957,0.5710497182288886,-1.7905252765005777,1.4297330735248934,0.06882305589333172
0.3215353668708232,-0.27467110287068053,0.7139791383158773,-0.7069553687211404,0.1064375683634825,1.6767600203663973
0.4336697738418487,-0.33655039670582587,0.44402587593472365,-0.6599671227940074,0.8885766075437227,1.3418483237751848
-0.5325501927184204,-0.06634886699312337,0.5734108504269789,-3.017644259033854,0.6219425877458317,1.3889582634795359
0.4261875498473886,-0.13020792049019092,0.39285169391477104,-0.29651135843879983,0.7703861411875832,1.7379456950467147
0.2294932037907289,0.3481323583158813,0.9858296459161544,0.9879720664734166,0.22458810185116068,0.8416626676924905
-0.6239323062650703,-0.23856157267315026,0.6161031185329493,-2.776392294098147,1.107587787122887,0.5080814286309584
0.03432690800537719,0.1593192560338932,0.48632933917213816,1.358580645749097,-0.37277045390373154,2.7658008004195143
-0.360272891163433,-0.14065910803955073,0.26063908266034364,-2.7693687901336634,1.07959055607773,1.7514642955520383
0.4339284010759066,-0.37731319401955754,0.4017716688901316,-0.7157227893589247,1.0516030633932765,1.18501521767794
-0.12954153095142096,0.03934512495181752,0.2572787592107777,2.8467210686587543,1.1054468166831677,2.374342619312836
0.16868867230052276,-0.3979651744628523,0.745256466076216,-1.1698764282921161,0.1193353532711946,1.5833679812767887
0.25437093371849406,0.09451760326077041,0.9125112415477067,0.35576359971948524,-0.36200412950774485,1.5966172223688104
0.0052823434917215195,0.6760616216197783,0.6641968550255773,1.5629830804394238,1.204949286452037,0.2231766952223767
-0.38205607327974334,0.17687696219089988,0.4820502966374338,2.7080130007070795,0.4820886170994736,1.8773480700021705
-0.019919715068421828,-0.18062012126163007,0.9368663441488138,-1.6806375742891684,-0.6037841948070912,1.6798765720927287
0.24111487259125775,-0.574163476011776,0.22712428225741188,-1.1732183585875369,1.7056484663301252,0.48554267778304616
-0.0192948506811772,-0.4970192838361036,0.7721557784693939,-1.6095979731319219,0.3312235737929441,1.2684211667568048
-0.3323864841890831,-0.5301730353229874,0.3779967404750211,-2.1307892132418496,1.2674898195136854,0.8607473575814734
0.6707039324329058,-0.004064338261483114,0.5134087695376037,-0.00605973562519897,1.2150926483799913,0.5853833683461267
-0.09674950563742812,-0.25514646800163554,0.06514961811598674,-1.9332371215896074,1.6898525437227998,1.5142869162216317
0.4231400754412189,-0.15039550293791404,0.9048280558575401,-0.34150155849406694,0.21861572796546047,1.068468585405288
-0.17498057713559856,-0.43838710036391704,0.23331829207296284,-1.9505665155546432,1.2735247461574493,1.386756724101463
-0.1234577590971162,-0.3282257967876956,0.690346639788376,-1.9305631594367683,-0.1154699765489493,1.9587651948518288
0.2026777579563488,-0.6179211465497134,0.2531822522080187,-1.2538539801375645,1.803553197927307,0.2273553660319003
-0.31846295372460376,-0.023004698363675136,0.8763665221056366,-3.0694812540047374,-0.24087472164015267,1.5974677055032112
-0.19947672666409977,-0.10481543980244634,0.49499296265291226,-2.6577914021676285,-0.12022141724746116,2.54988674506869
0.5113069938660293,-0.3480203513655784,0.6478933620337537,-0.597619990818691,0.8337401996318347,0.8718134838644496
0.38840812266868974,-0.17969884557486826,0.1603128018968254,-0.4333276052068731,1.442283258639812,1.3671417351699282
0.6167662768358317,0.1929789978510954,0.671887255610224,0.30323865091850244,0.9628817797806757,0.6065640662288021
0.43517942259333053,-0.2625739626113843,0.8731471345056078,-0.5428933440132608,0.41355303491643436,0.9085952926183729
0.2980547318900042,0.4202457106414257,0.7155989063097034,0.9538964337227213,0.41028852358802237,1.3098190386061854
0.525990253112713,-0.009106186542137795,0.43698815230875154,-0.017310733191270234,0.8438324692461393,1.4424477198918522
0.12009435869047103,-0.6529638479422291,0.6380668277914692,-1.3889071737356184,1.075453062874986,0.5066767006540328
0.3389754959504734,0.08950366324707759,0.7791372861682397,0.258150090851448,-0.16424821068457862,1.7771199053488649
0.5104735033891408,0.2651039059449187,0.7429744374024116,0.4789912937703731,0.6236785495488928,0.948483375367648
0.5255436544145573,0.2997541540566824,0.24616517928613568,0.5183474917720184,1.554494271786246,0.7197002578632138
0.13269403389701773,0.5874589875408209,0.5982733968842165,1.3486463929086878,0.8099650485917338,1.0357402399581037
0.1009970839434089,0.4874007481221341,0.6400663271698264,1.3664723254528812,0.415244111163213,1.4983225817353538
0.4534731877334106,0.2619610212274479,0.6756304461137691,0.5238437734239353,0.4650634772374106,1.339114393059192
0.4864001942244658,-0.33407934617003154,0.34505052280320514,-0.6018393690204086,1.2280186003009383,1.036563115108941
0.005986381914562466,0.24056426143380372,0.9593096304665912,1.5459167098182203,-0.3947180592911488,1.492080323141909
-0.0751144411985476,-0.2933331993988295,0.5446185275298401,-1.8214816692541569,-0.017008240242299077,2.2801511278002504
-0.21211545753261118,-0.39199804204388067,0.6192553611638026,-2.066791347252957,0.2808700227688532,1.7260978769149602
0.10974731035290475,-0.596967847185125,0.6178420045136722,-1.3889852044509008,0.8088876054849944,0.9869255464678665
0.09719987840635436,0.40417780642163814,0.4693629742624227,1.3347900544104516,0.5013152009586497,1.894124892381325
-0.21794233465927526,0.545073481795489,0.5789143674689945,1.9511650083736345,0.7775307999570612,1.137206656855215
-0.34052207629447273,0.2523741091331184,0.21670339320283794,2.5037869021442503,1.2590052373516043,1.529514006918895
0.19421329650024344,0.5328332579551187,0.5626197299189826,1.2212700935692373,0.7327828593721104,1.250553396296081
-0.0333859663314926,0.641112175665653,0.7116257766557668,1.622824408253727,0.9479130969408726,0.5312250074735471
-0.5330540313399155,-0.09373251693943052,0.7729896655383575,-2.9675315253728947,0.49049834045256,1.0593959633887764
