x,y,z,theta1,theta2,theta3
0.4382711204514419,0.3358871016061522,0.690346639788376,0.19274133022453147,0.46324476490705896,0.6234943262340562
0.6013388789781744,0.1910394267251433,0.2531822522080187,0.30044294114565945,1.0740888131586528,0.07236946068488825
0.3407685231376981,0.48849765081816243,0.8763665221056366,0.011476885697236473,0.4233271947701707,0.5084897635210084
0.4002616366679501,0.44759228009877683,0.49499296265291226,0.07699936063788235,0.46173233435910666,0.8116541596043713
0.7556534969330146,0.3259898243172108,0.6478933620337537,0.4048858243706722,0.7653877480516602,0.27750685082238696
0.6942040613343449,0.41015057721256587,0.1603128018968254,0.43103376965315277,0.9590930199024253,0.43517473011904995
0.8083831384179159,0.5964894989255477,0.671887255610224,0.5482619302301974,0.8064947897304328,0.19307533888446726
0.7175897112966653,0.36871301869430784,0.8731471345056078,0.4135958407286007,0.6316380194752115,0.28921486418048226
0.6490273659450021,0.7101228553207128,0.7155989063097034,0.6518173326247017,0.6305988932458189,0.416928349100097
0.7629951265563565,0.4954469067289311,0.43698815230875154,0.49724491124406445,0.7686002172439256,0.45914536954484386
0.5600471793452355,0.17351807602888547,0.6380668277914692,0.27894855780418243,0.8423273420397459,0.16128020291716377
0.6694877479752367,0.5447518316235388,0.7791372861682397,0.5410858630186298,0.4477181707511005,0.565674834806546
0.7552367516945704,0.6325519529724594,0.7429744374024116,0.576233832101537,0.6985230481221797,0.30191163526049364
0.7627718272072787,0.6498770770283412,0.24616517928613568,0.5824975655548023,0.9948108947256346,0.2290877071668844
0.5663470169485089,0.7937294937704105,0.5982733968842165,0.714643739914472,0.7578198824300832,0.32968635789703604
0.5504985419717044,0.743700374061067,0.6400663271698264,0.7174808251941033,0.6321763057628517,0.4769308904587839
0.7267365938667053,0.630980510613724,0.6756304461137691,0.5833723259483301,0.6480343025076781,0.42625335004174736
0.7432000971122329,0.33296032691498423,0.34505052280320514,0.4042142894730947,0.8908904608933697,0.3299482871926425
0.5029931909572812,0.6202821307169019,0.9593096304665912,0.746040285975929,0.37435733947234767,0.4749439178363747
0.4624427794007262,0.35333340030058524,0.5446185275298401,0.21010218858692412,0.49458610898428723,0.7257946459719397
0.3939422712336944,0.30400097897805967,0.6192553611638026,0.17105994074513395,0.5894037049799924,0.5494340187428837
0.5548736551764524,0.20151607640743752,0.6178420045136722,0.27893613883013224,0.7574769216374075,0.314148158368062
0.5485999392031772,0.7020889032108191,0.4693629742624227,0.7124384351493233,0.6595735845593519,0.6029186789117843
